index,lemma,enlemma,pos,sort,gender
129210,llanastru,mess_up,verb,h1j1pqns,\N
129265,llanc,young man,noun,h1j3,m
129301,llanerchu,clear_land,verb,h1j7n4s,\N
129326,llanw,incoming tide,noun,h1jt,m
129332,llanw,fill,verb,h1jt,\N
129416,llarieiddio,moderate,verb,h1nd7d6dk,\N
129461,llarpio,devour,verb,h1nldk,\N
129480,llath,yard,noun,h1r,f
129483,llathen,yard,noun,h1r7j,f
129523,llathru,gleam,verb,h1rns,\N
129539,llaw,hand,noun,h1t,f
129586,llawcio,gobble,verb,h1t3dk,\N
129624,llawdio,be in heat,verb,h1t5dk,\N
129643,llawdriniaeth,operation,noun,h1t5ndjd17r,f
129644,llawen,merry,adjective,h1t7j,
129690,llawenhau,rejoice,verb,h1t7jc1s,\N
129727,llawenychu,rejoice,verb,h1t7ju4s,\N
129749,llawenydd,gladness,noun,h1t7ju6,m
129750,llawer,many,quantifier,h1t7n,
129751,llawfeddygol,surgical,adjective,h1t876uakg,
129752,llawiadur,palmtop,noun,h1td15sn,m
129753,llawiadur,hand-held,noun,h1td15sn,m
129756,llawlyfr,handbook,noun,h1tgu8n,m
129758,llawn,full,adjective,h1tj,
129759,llawn,full,adj.comp,h1tj,
129760,llawn,abundance,noun,h1tj,m
129761,llawnaf,fullest,adjective,h1tj18,
129779,llawnodi,brand,verb,h1tjk5d,\N
129816,llawnwerth,par,noun,h1tjt7nr,m
129817,llawr,down,adverb,h1tn,
129820,llawr,ground,noun,h1tn,m
129821,llawr,floor,noun,h1tn,m
129822,llawysgrif,manuscript,noun,h1tupand8,f
129825,lle,where,interrogative,h7,\N
129827,lle,place,noun,h7,m
129829,lle degol,decimal place,noun,h7057akg,m
129830,llecyn,spot,noun,h73uj,m
129876,llechfeddiannu,encroach_upon,verb,h74876d1jjs,\N
129946,llechu,hide,verb,h74s,\N
129964,llechweddu,slope,verb,h74t76s,\N
130001,lled,wide,adj.comp,h75,
130003,lled,width,noun,h75,m
130004,lled,breadth,noun,h75,m
130005,lled,fairly,prequalifier,h75,
130007,lled breichiau,armspan,noun,h7502n7d4d1s,m
130009,lled-orwedd,recline,verb,h750knt76,\N
130102,lledaenu,disseminate,verb,h7517js,\N
130143,lledferwi,simmer,verb,h7587ntd,\N
130171,lledorwedd,recline,verb,h75knt76,\N
130224,lledr,leather,noun,h75n,m
130270,lledu,spread,verb,h75s,\N
130288,lledwyro,distort,verb,h75tunk,\N
130384,lleddfu,mitigate,verb,h768s,\N
130441,llefain,cry,verb,h781dj,\N
130473,llefaru,utter,verb,h781ns,\N
130500,llefarwr,speaker,noun,h781ntn,m
130501,llefarydd,speaker,noun,h781nu6,m
130503,lleferydd,speech,noun,h787nu6,m
130504,llefrith,milk,noun,h78ndr,m
130505,lleia,least,adjective,h7d1,
130506,lleia,smallest,adjective,h7d1,
130507,lleiafol,minimalist,adjective,h7d18kg,
130509,lleiafrif,minority,noun,h7d18nd8,m
130510,lleiafrifol,minority,adjective,h7d18nd8kg,
130512,lleiafswm,minimum,noun,h7d18pti,m
130561,lleibio,devour,verb,h7d2dk,\N
130564,lleied,(as) small,adjective,h7d75,
130565,lleihad,decrease,noun,h7dc15,m
130587,lleihau,minimise,verb,h7dc1s,\N
130596,lleihau,reduce,verb,h7dc1s,\N
130597,lleihau,diminish,verb,h7dc1s,\N
130606,lleihau,make smaller,verb,h7dc1s,\N
130619,lleill,others,pronoun,h7dh,
130647,lleinasio,fillet-weld,verb,h7dj1pdk,\N
130675,lleisio,voice,verb,h7dpdk,\N
130722,llem,sharp,adjective,h7i,
130758,llemain,leap,verb,h7i1dj,\N
130774,llen,sheet,noun,h7j,f
130776,llên,literature,noun,h7j,f
130779,llenor,litterateur,noun,h7jkn,m
130812,llenora,be_an author,verb,h7jkn1,\N
130880,llenwi,fill,verb,h7jtd,\N
130930,llenydda,be_well-versed in literature,verb,h7ju61,\N
130945,llenyddiaeth,literature,noun,h7ju6d17r,f
130946,llenyddol,literary,adjective,h7ju6kg,
130947,llenyddoldeb,literariness,noun,h7ju6kg572,m
130948,lleol,local,adjective,h7kg,
130949,lleoleiddio,localise,verb,h7kg7d6dk,\N
130956,lleoli,locate,verb,h7kgd,\N
131005,lleoliad,location,noun,h7kgd15,m
131007,lleolnod,caret,noun,h7kgjk5,m
131009,lleolydd,locator,noun,h7kgu6,m
131048,llercian,lurk,verb,h7n3d1j,\N
131062,lles,benefit,noun,h7p,m
131067,llesgáu,enfeeble,verb,h7pa1s,\N
131148,llesgu,enfeeble,verb,h7pas,\N
131210,llesio,be_advantageous,verb,h7pdk,\N
131245,llesmeirio,swoon,verb,h7pi7dndk,\N
131272,llesol,advantageous,adjective,h7pkg,
131311,llesteirio,hinder,verb,h7pq7dndk,\N
131324,llestr,vessel,noun,h7pqn,m
131334,llestrio,put_into_a_vessel,verb,h7pqndk,\N
